Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),date
2023-02-11 16:00:00,33.01,59.51,4.73,5.92,5.38,7.99,4.96,1.1,31.8,0.0,0.0,,,0.01,0.01,25.64,29.76,0.81,66.2,0.0,0.0,35.22,902.17,,2023-02-11 16:00:00
2023-02-12 00:00:00,50.58,59.35,4.73,5.78,5.31,8.0,1.94,0.46,31.72,0.0,0.0,,,0.01,,17.02,73.13,0.48,107.09,0.0,0.0,10.96,892.27,,2023-02-12 00:00:00
2023-02-12 08:00:00,24.11,63.66,4.73,5.81,5.32,8.0,5.2,0.5,32.55,0.0,0.0,,,0.01,,28.81,26.4,1.31,87.84,0.0,0.0,545.24,908.11,,2023-02-12 08:00:00
2023-02-12 16:00:00,27.05,59.02,4.73,5.83,5.33,8.0,5.01,0.77,31.54,0.0,0.0,,,,0.01,26.56,26.78,0.99,70.87,0.0,0.0,35.41,903.85,,2023-02-12 16:00:00
2023-02-13 00:00:00,,,4.73,5.7,5.26,8.0,3.93,0.54,31.1,0.0,0.0,,,0.01,,18.39,56.83,0.52,82.45,0.0,0.0,13.39,894.15,,2023-02-13 00:00:00
2023-02-13 08:00:00,27.16,60.04,4.73,5.52,5.17,8.0,9.13,0.39,31.77,0.0,0.0,,,0.01,,28.91,26.8,1.54,55.42,0.0,0.0,536.22,911.72,,2023-02-13 08:00:00
2023-02-13 16:00:00,41.54,55.51,4.73,5.51,5.16,8.0,5.7,0.37,31.62,0.0,0.0,,,0.01,0.01,26.37,30.16,0.98,80.31,0.0,0.0,36.0,915.93,,2023-02-13 16:00:00
2023-02-14 00:00:00,48.7,58.92,4.73,5.59,5.2,8.0,5.32,0.35,33.19,0.0,0.0,,,0.01,0.01,18.47,57.49,0.62,90.24,0.0,0.0,16.2,904.53,,2023-02-14 00:00:00
2023-02-14 08:00:00,12.23,59.18,4.73,5.56,5.19,8.0,6.92,0.39,32.93,0.0,0.0,,,0.01,0.01,28.34,23.65,1.38,51.54,0.0,0.0,562.68,920.27,,2023-02-14 08:00:00
2023-02-14 16:00:00,29.76,59.23,4.73,5.57,5.19,8.0,6.05,0.71,33.12,0.0,0.0,,,0.02,0.01,25.8,27.58,0.8,87.14,0.0,0.0,40.23,914.47,,2023-02-14 16:00:00
2023-02-15 00:00:00,42.22,58.92,4.73,5.8,5.31,8.0,1.67,0.38,33.74,0.0,0.0,,,,,16.65,67.52,0.46,114.18,0.0,0.0,16.4,900.41,,2023-02-15 00:00:00
2023-02-15 08:00:00,36.42,59.4,4.73,5.78,5.3,8.0,6.49,0.38,33.4,0.0,0.0,,,0.01,0.01,28.29,27.82,1.38,37.27,0.0,0.0,548.55,919.4,,2023-02-15 08:00:00
2023-02-15 16:00:00,28.16,58.29,4.73,5.78,5.31,8.0,5.34,0.55,33.72,0.0,0.0,,,0.02,0.01,26.81,27.16,1.08,70.3,0.0,0.0,44.47,914.38,,2023-02-15 16:00:00
2023-02-16 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-02-16 00:00:00
2023-02-16 08:00:00,10.12,59.07,4.73,5.81,5.32,8.0,3.41,0.32,33.22,0.0,0.0,,,,0.01,31.49,15.41,1.74,41.46,0.0,0.0,543.4,925.71,,2023-02-16 08:00:00
2023-02-16 16:00:00,26.35,57.79,4.73,5.79,5.31,8.0,5.02,0.38,33.13,0.0,0.0,,,,0.01,25.96,33.5,1.16,83.08,0.0,0.0,40.69,913.86,,2023-02-16 16:00:00
2023-02-17 00:00:00,43.61,57.26,4.73,5.83,5.33,8.0,2.13,0.45,33.31,0.0,0.0,,,0.01,0.01,19.03,67.2,0.63,88.36,0.0,0.0,17.14,903.22,,2023-02-17 00:00:00
2023-02-17 08:00:00,31.38,73.18,4.73,5.82,5.33,8.0,4.01,0.71,33.18,0.0,0.0,,,0.01,0.01,28.11,23.4,1.45,54.34,0.0,0.0,561.12,918.81,,2023-02-17 08:00:00
2023-02-17 16:00:00,31.97,62.25,4.73,5.84,5.34,8.0,3.75,0.9,33.99,0.0,0.0,,,,0.01,25.66,28.49,0.92,91.48,0.0,0.0,40.89,912.9,,2023-02-17 16:00:00
2023-02-18 00:00:00,54.18,58.24,4.73,5.66,5.24,8.0,1.58,0.36,33.31,0.0,0.0,,,,,18.43,71.77,0.51,115.8,0.0,0.0,16.52,901.84,,2023-02-18 00:00:00
2023-02-18 08:00:00,23.52,64.08,4.73,5.66,5.24,8.0,5.26,0.46,33.59,0.0,0.0,,,0.01,,28.32,27.96,1.09,64.54,0.0,0.0,536.1,919.38,,2023-02-18 08:00:00
2023-02-18 16:00:00,29.57,63.76,4.73,5.65,5.24,8.0,4.05,0.64,33.5,0.0,0.0,,,0.01,,25.72,36.31,0.82,86.86,0.0,0.0,39.85,912.59,,2023-02-18 16:00:00
2023-02-19 00:00:00,25.88,61.76,4.73,5.73,5.28,7.99,1.28,0.19,33.78,0.0,0.0,,,,0.01,19.39,70.09,0.63,125.63,0.0,0.0,17.02,903.57,,2023-02-19 00:00:00
2023-02-19 08:00:00,18.18,62.56,,,,,3.55,0.3,32.5,0.0,0.0,,,,,28.09,36.8,0.9,94.56,0.0,0.0,540.17,919.66,,2023-02-19 08:00:00
2023-02-19 16:00:00,20.6,61.14,,,,,2.86,0.45,33.73,0.0,0.0,,,0.01,,26.08,39.26,0.89,96.98,0.0,0.0,41.1,913.89,,2023-02-19 16:00:00
2023-02-20 00:00:00,18.59,59.22,,,,,0.79,0.39,34.2,0.0,0.0,,,,0.01,19.4,73.42,0.66,135.87,0.0,0.0,17.17,904.01,,2023-02-20 00:00:00
2023-02-20 08:00:00,16.99,61.77,,,,,2.1,0.63,33.68,0.0,0.0,,,0.01,,27.96,40.51,0.71,173.21,0.0,0.0,511.53,919.19,,2023-02-20 08:00:00
2023-02-20 16:00:00,28.17,156.31,,,,,2.23,1.25,33.51,0.0,0.0,,,,0.01,25.36,38.62,0.71,109.08,0.0,0.0,40.33,912.22,,2023-02-20 16:00:00
2023-02-21 00:00:00,60.73,187.29,,,,,1.61,0.7,33.74,0.0,0.0,,,0.01,,20.18,52.59,0.66,100.93,0.0,0.0,17.2,905.36,,2023-02-21 00:00:00
2023-02-21 08:00:00,49.08,120.37,,,,,3.57,0.77,33.41,0.0,0.0,,,,,28.57,29.7,1.05,94.19,0.0,0.0,546.17,920.36,,2023-02-21 08:00:00
2023-02-21 16:00:00,38.22,64.49,,,,,3.56,0.97,34.45,0.0,0.0,,,,,26.65,32.26,0.86,74.8,0.0,0.0,42.03,914.17,,2023-02-21 16:00:00
2023-02-22 00:00:00,56.5,59.5,,,,,3.29,0.64,34.45,0.0,0.0,,,,,21.2,54.05,0.89,68.82,0.0,0.0,17.96,907.03,,2023-02-22 00:00:00
2023-02-22 08:00:00,32.29,60.4,,,,,6.62,0.57,34.18,0.0,0.0,,,,0.01,28.33,28.09,1.33,51.42,0.0,0.0,560.68,919.26,,2023-02-22 08:00:00
2023-02-22 16:00:00,31.9,56.84,,,,,6.37,0.52,34.18,0.0,0.0,,,,,26.65,32.27,1.11,76.75,0.0,0.0,46.61,908.08,,2023-02-22 16:00:00
2023-02-23 00:00:00,,,,,,,6.9,0.36,34.06,0.0,0.0,,,0.01,0.01,19.46,55.69,0.8,74.05,0.0,0.0,21.71,896.52,,2023-02-23 00:00:00
2023-02-23 08:00:00,32.0,53.2,,,,,6.0,0.62,35.05,0.0,0.0,,,,0.01,28.43,18.91,1.56,68.31,0.0,0.0,593.97,912.88,,2023-02-23 08:00:00
2023-02-23 16:00:00,28.06,56.84,,,,,2.8,0.8,33.96,0.0,0.0,,,,,25.82,24.7,1.0,80.44,0.0,0.0,48.75,906.66,,2023-02-23 16:00:00
2023-02-24 00:00:00,37.57,56.84,,,,,1.72,0.39,33.65,0.0,0.0,,,,0.01,17.86,69.4,0.5,134.93,0.0,0.0,21.17,893.1,,2023-02-24 00:00:00
2023-02-24 08:00:00,22.41,46.48,,,,,3.32,0.53,33.8,0.0,0.0,,,0.01,0.01,28.23,25.71,1.3,81.87,0.0,0.0,585.75,911.78,,2023-02-24 08:00:00
2023-02-24 16:00:00,41.44,102.61,4.67,6.11,6.94,7.91,2.28,0.39,33.13,0.0,0.0,,,0.01,0.01,26.67,22.04,0.96,82.29,0.0,0.0,54.22,908.38,,2023-02-24 16:00:00
2023-02-25 00:00:00,44.9,86.54,4.67,6.13,7.02,7.9,1.31,0.42,31.96,0.0,0.0,,,,0.01,18.15,64.27,0.54,77.56,0.0,0.0,25.76,892.8,,2023-02-25 00:00:00
2023-02-25 08:00:00,49.44,91.08,4.67,6.13,7.01,7.92,4.76,0.55,31.07,0.0,0.0,,,,,29.56,18.73,1.55,52.2,0.0,0.0,603.23,916.64,,2023-02-25 08:00:00
2023-02-25 16:00:00,56.5,98.14,4.67,6.14,7.05,7.95,5.49,0.68,30.79,0.0,0.0,,,0.01,0.01,27.13,23.6,1.19,90.04,0.0,0.0,49.88,909.93,,2023-02-25 16:00:00
2023-02-26 00:00:00,76.39,118.03,4.64,6.1,7.0,7.87,12.95,0.52,31.54,0.0,0.0,,,0.01,,21.04,34.53,0.9,70.95,0.0,0.0,24.26,898.87,,2023-02-26 00:00:00
2023-02-26 08:00:00,69.83,111.47,4.65,6.15,7.02,7.92,9.08,0.58,31.19,0.0,0.0,,,,0.01,28.57,18.54,1.51,58.57,0.0,0.0,590.81,914.6,,2023-02-26 08:00:00
2023-02-26 16:00:00,73.59,115.23,4.63,6.11,7.0,7.93,9.69,0.5,31.4,0.0,0.0,,,0.01,0.01,25.86,30.55,1.27,85.19,0.0,0.0,49.64,907.65,,2023-02-26 16:00:00
2023-02-27 00:00:00,65.37,107.01,4.62,6.14,7.0,7.91,5.12,0.37,31.12,0.0,0.0,,,0.01,,17.88,66.63,0.46,113.87,0.0,0.0,24.18,892.89,,2023-02-27 00:00:00
2023-02-27 08:00:00,13.13,54.77,4.65,6.11,6.98,7.91,3.93,0.62,30.13,0.0,0.0,,,0.01,0.01,27.44,22.82,1.48,75.91,0.0,0.0,612.08,912.72,,2023-02-27 08:00:00
2023-02-27 16:00:00,33.24,67.45,4.66,6.09,7.07,7.88,2.36,0.96,30.54,0.0,0.0,,,,,25.23,20.83,1.02,86.36,0.0,0.0,53.41,906.15,,2023-02-27 16:00:00
2023-02-28 00:00:00,64.28,105.92,4.64,6.15,7.02,7.93,2.08,0.53,29.71,0.0,0.0,,,,,17.51,54.86,0.55,74.5,0.0,0.0,24.44,890.64,,2023-02-28 00:00:00
2023-02-28 08:00:00,51.0,92.64,6.79,8.38,9.2,10.09,5.38,0.27,30.79,0.0,0.0,,,,,27.8,32.05,1.42,84.18,0.0,0.0,573.01,913.18,,2023-02-28 08:00:00
2023-02-28 16:00:00,57.66,99.3,14.64,16.16,17.03,17.89,4.0,0.18,31.16,0.0,0.0,,,0.01,,25.73,46.57,1.34,89.63,0.0,0.0,50.35,907.71,,2023-02-28 16:00:00
2023-03-01 00:00:00,82.99,124.63,14.64,16.12,17.06,17.9,3.48,0.08,32.0,0.0,0.0,,,0.01,,20.78,70.52,1.16,71.2,0.0,0.0,22.85,897.68,,2023-03-01 00:00:00
2023-03-01 08:00:00,44.97,86.61,14.62,16.12,17.01,17.88,2.04,0.28,30.22,0.0,0.0,,,0.01,0.01,27.58,41.18,1.43,84.26,0.0,0.0,540.41,913.01,,2023-03-01 08:00:00
2023-03-01 16:00:00,55.09,96.73,14.64,16.1,16.96,17.9,2.73,0.42,31.6,0.0,0.0,,,0.01,,25.88,43.93,1.19,85.9,0.0,0.0,41.52,907.34,,2023-03-01 16:00:00
2023-03-02 00:00:00,55.1,96.74,14.63,16.1,17.03,17.95,2.4,0.25,33.72,0.0,0.0,,,,0.01,20.39,59.48,1.13,69.23,0.0,0.0,25.94,896.53,,2023-03-02 00:00:00
2023-03-02 08:00:00,38.56,80.2,8.63,10.1,10.99,11.96,3.88,0.64,29.41,0.0,0.0,,,0.01,,27.79,19.05,1.71,73.87,0.0,0.0,622.41,913.23,,2023-03-02 08:00:00
2023-03-02 16:00:00,56.57,98.21,5.81,7.25,8.21,9.03,5.27,0.6,27.54,0.0,0.0,,,,,25.33,30.6,1.21,81.11,0.0,0.0,50.66,906.22,,2023-03-02 16:00:00
2023-03-03 00:00:00,61.79,103.43,4.65,6.16,7.04,7.92,3.11,0.7,28.49,0.0,0.0,,,0.01,,16.85,50.69,0.48,96.39,0.0,0.0,24.98,890.02,,2023-03-03 00:00:00
2023-03-03 08:00:00,48.2,89.84,4.65,6.09,7.0,7.9,7.47,0.61,28.29,0.0,0.0,,,0.01,,28.61,17.54,1.75,73.01,0.0,0.0,607.64,913.8,,2023-03-03 08:00:00
2023-03-03 16:00:00,61.88,103.52,4.64,6.16,7.06,7.94,8.65,0.59,29.48,0.0,0.0,,,0.01,0.01,25.66,29.16,1.23,74.06,0.0,0.0,50.06,907.05,,2023-03-03 16:00:00
2023-03-04 00:00:00,61.91,103.55,4.66,6.17,7.01,7.94,5.34,0.62,29.76,0.0,0.0,,,,,18.08,44.54,0.51,97.02,0.0,0.0,32.83,892.06,,2023-03-04 00:00:00
2023-03-04 08:00:00,61.49,103.13,4.65,6.1,7.01,7.96,3.53,0.68,29.11,0.0,0.0,,,,,29.01,14.02,1.76,66.11,0.0,0.0,690.78,914.57,,2023-03-04 08:00:00
2023-03-04 16:00:00,56.56,98.2,4.66,6.12,7.03,7.93,5.24,0.57,29.47,0.0,0.0,,,,0.01,26.63,28.2,1.31,78.11,0.0,0.0,75.3,908.77,,2023-03-04 16:00:00
2023-03-05 00:00:00,68.57,110.21,4.65,6.12,7.02,7.96,8.21,0.55,32.24,0.0,0.0,,,,0.01,21.03,35.35,0.81,77.53,0.0,0.0,44.13,898.9,,2023-03-05 00:00:00
2023-03-05 08:00:00,52.92,94.56,4.64,6.14,7.0,7.93,5.64,0.63,31.66,0.0,0.0,,,,,29.75,14.82,1.59,80.61,0.0,0.0,669.44,916.23,,2023-03-05 08:00:00
2023-03-05 16:00:00,60.86,102.5,4.65,6.08,7.01,7.95,7.01,0.55,31.44,0.0,0.0,,,,0.01,26.94,26.45,1.25,92.17,0.0,0.0,73.76,909.43,,2023-03-05 16:00:00
2023-03-06 00:00:00,66.16,107.8,4.65,6.1,7.04,7.96,3.38,0.36,31.64,0.0,0.0,,,0.01,,18.55,58.67,0.5,94.89,0.0,0.0,45.71,892.47,,2023-03-06 00:00:00
2023-03-06 08:00:00,49.65,91.29,10.01,11.46,12.37,13.28,4.25,0.52,30.49,0.0,0.0,,,,0.01,29.45,15.75,1.62,76.04,0.0,0.0,683.05,915.75,,2023-03-06 08:00:00
2023-03-06 16:00:00,40.67,82.31,24.63,26.1,27.01,27.94,3.7,0.52,30.21,0.0,0.0,,,,0.01,26.52,26.03,1.24,92.77,0.0,0.0,72.91,909.04,,2023-03-06 16:00:00
2023-03-07 00:00:00,54.09,95.73,24.64,26.11,27.02,27.95,6.95,0.28,30.71,0.0,0.0,,,,,20.36,52.25,0.79,68.52,0.0,0.0,48.23,896.85,,2023-03-07 00:00:00
2023-03-07 08:00:00,37.47,79.11,22.28,23.76,24.67,25.5,6.01,0.59,29.29,0.0,0.0,,,0.01,0.01,29.34,15.74,1.5,81.84,0.0,0.0,633.81,915.71,,2023-03-07 08:00:00
2023-03-07 16:00:00,42.97,84.61,14.65,16.13,17.04,17.97,3.88,0.59,28.59,0.0,0.0,,,0.01,,26.15,27.11,1.26,72.61,0.0,0.0,62.37,908.61,,2023-03-07 16:00:00
2023-03-08 00:00:00,61.34,102.98,14.64,16.11,17.03,17.9,6.29,0.29,30.65,0.0,0.0,,,,0.01,20.96,60.3,1.01,71.96,0.0,0.0,42.34,898.37,,2023-03-08 00:00:00
2023-03-08 08:00:00,34.77,76.41,14.64,16.11,17.01,17.9,6.15,0.6,30.64,0.0,0.0,,,,0.01,27.93,28.27,1.55,73.9,0.0,0.0,645.98,913.16,,2023-03-08 08:00:00
2023-03-08 16:00:00,53.82,95.46,14.64,16.13,17.04,17.91,9.29,0.77,30.42,0.0,0.0,,,0.02,,26.2,30.61,1.3,80.95,0.0,0.0,67.65,908.71,,2023-03-08 16:00:00
2023-03-09 00:00:00,55.14,96.78,14.64,16.13,17.0,17.99,2.72,0.34,32.6,0.0,0.0,,,,0.01,19.88,58.39,0.81,87.56,0.0,0.0,40.92,895.38,,2023-03-09 00:00:00
2023-03-09 08:00:00,51.63,93.27,10.43,11.88,12.83,13.72,1.56,0.78,30.55,0.0,0.0,,,0.01,,27.74,24.2,1.36,74.13,0.0,0.0,471.51,912.59,,2023-03-09 08:00:00
2023-03-09 16:00:00,64.25,105.89,7.73,9.21,10.11,10.96,1.56,0.7,29.13,0.0,0.0,,,,,25.77,35.59,1.17,80.67,0.0,0.0,63.66,907.75,,2023-03-09 16:00:00
2023-03-10 00:00:00,63.71,105.35,9.64,11.11,12.01,12.94,1.88,0.4,30.92,0.0,0.0,,,0.01,0.01,20.1,65.09,0.72,76.97,0.0,0.0,44.29,895.91,,2023-03-10 00:00:00
2023-03-10 08:00:00,45.2,86.84,11.77,13.29,14.22,15.08,3.29,0.8,30.52,0.0,0.0,,,,0.01,27.49,21.33,1.46,74.64,0.0,0.0,543.15,911.86,,2023-03-10 08:00:00
2023-03-10 16:00:00,39.86,81.5,6.36,7.8,8.73,9.66,4.28,0.77,32.03,0.0,0.0,,,0.01,,25.85,31.14,1.15,78.19,0.0,0.0,75.55,907.73,,2023-03-10 16:00:00
2023-03-11 00:00:00,79.52,121.16,4.64,6.06,7.03,7.92,3.21,0.3,32.54,0.0,0.0,,,,,18.79,72.51,0.57,93.42,0.0,0.0,42.48,892.07,,2023-03-11 00:00:00
2023-03-11 08:00:00,40.84,82.48,4.66,6.1,7.05,7.89,2.84,0.58,32.1,0.0,0.0,,,0.01,,28.81,22.91,1.48,56.29,0.0,0.0,683.09,914.54,,2023-03-11 08:00:00
2023-03-11 16:00:00,48.78,90.42,4.66,6.09,7.01,7.91,2.37,0.43,33.69,0.0,0.0,,,,0.01,26.52,38.18,1.22,70.09,0.0,0.0,69.63,909.05,,2023-03-11 16:00:00
2023-03-12 00:00:00,66.65,108.29,4.66,6.14,7.01,7.91,1.62,0.4,33.5,0.0,0.0,,,0.01,,19.82,71.78,0.85,63.72,0.0,0.0,42.95,894.89,,2023-03-12 00:00:00
2023-03-12 08:00:00,20.29,49.8,4.65,6.15,7.04,7.95,3.45,0.61,33.58,0.0,0.0,,,0.01,0.01,28.97,30.39,1.39,72.27,0.0,0.0,694.18,914.82,,2023-03-12 08:00:00
2023-03-12 16:00:00,24.53,66.17,4.66,6.13,7.03,7.91,2.22,0.52,33.41,0.0,0.0,,,0.01,,27.28,42.14,1.32,85.04,0.0,0.0,67.5,910.15,,2023-03-12 16:00:00
2023-03-13 00:00:00,67.84,109.48,4.68,6.1,7.01,7.94,0.87,0.19,32.46,0.0,0.0,,,0.01,,21.51,71.77,0.82,113.92,0.0,0.0,42.58,898.53,,2023-03-13 00:00:00
2023-03-13 08:00:00,36.48,78.12,4.67,6.1,7.05,8.01,1.69,0.51,33.47,0.0,0.0,,,0.01,0.01,29.87,34.13,1.15,84.45,0.0,0.0,622.35,916.17,,2023-03-13 08:00:00
2023-03-13 16:00:00,58.69,100.33,4.63,6.1,7.07,7.97,1.49,0.59,33.72,0.0,0.0,,,0.01,,27.5,40.38,1.14,96.05,0.0,0.0,56.06,910.12,,2023-03-13 16:00:00
2023-03-14 00:00:00,86.21,127.85,4.65,6.1,7.07,7.98,1.57,0.59,33.12,0.0,0.0,,,0.01,,21.58,67.77,0.65,90.0,0.0,0.0,37.78,898.44,,2023-03-14 00:00:00
2023-03-14 08:00:00,30.87,72.51,4.64,6.09,7.08,7.93,2.39,0.88,33.76,0.0,0.0,,,0.01,,30.68,26.36,0.91,80.8,0.0,0.0,624.1,917.5,,2023-03-14 08:00:00
2023-03-14 16:00:00,56.55,98.19,4.65,6.11,7.04,7.95,2.89,1.03,33.77,0.0,0.0,,,0.02,0.01,28.35,28.64,0.97,90.22,0.0,0.0,56.66,911.57,,2023-03-14 16:00:00
2023-03-15 00:00:00,72.37,114.01,4.66,6.17,7.0,7.92,2.77,0.65,33.73,0.0,0.0,,,,,22.64,51.38,0.63,134.96,0.0,0.0,23.75,899.33,,2023-03-15 00:00:00
2023-03-15 08:00:00,37.72,79.36,4.65,6.13,6.98,7.95,2.26,0.85,34.54,0.0,0.0,,,0.01,,33.44,20.4,0.96,77.78,0.0,0.0,535.51,921.81,,2023-03-15 08:00:00
2023-03-15 16:00:00,71.93,113.57,4.65,6.18,7.04,7.88,3.53,0.75,34.19,0.0,0.0,,,0.01,0.01,28.53,37.56,1.13,102.33,0.0,0.0,59.2,911.89,,2023-03-15 16:00:00
2023-03-16 00:00:00,153.6,192.25,5.67,7.13,8.03,7.94,2.75,0.27,34.5,0.0,0.0,,,,,22.74,77.74,0.77,132.43,0.0,0.0,38.78,899.22,,2023-03-16 00:00:00
2023-03-16 08:00:00,,,9.64,11.12,12.07,7.9,2.57,0.4,33.81,0.0,0.0,,,0.01,0.01,29.18,49.55,0.8,172.91,0.0,0.0,558.98,913.76,,2023-03-16 08:00:00
2023-03-16 16:00:00,100.09,123.04,9.65,11.14,12.04,11.96,1.56,0.54,34.25,0.0,0.0,,,,,25.33,59.98,0.8,172.46,0.0,0.0,66.24,903.71,,2023-03-16 16:00:00
2023-03-17 00:00:00,120.77,147.54,8.77,10.23,11.15,12.05,0.87,0.26,33.76,0.0,0.0,,,0.01,,21.09,88.64,0.59,124.61,0.0,0.0,39.95,896.1,,2023-03-17 00:00:00
2023-03-17 08:00:00,34.45,20.11,4.66,6.14,7.04,7.94,2.41,0.31,34.97,0.0,0.0,,,0.01,,28.5,54.68,0.73,178.13,0.0,0.0,591.88,912.48,,2023-03-17 08:00:00
2023-03-17 16:00:00,56.34,64.49,4.66,6.09,7.02,7.99,1.43,0.43,34.2,0.0,0.0,,,0.01,,26.01,62.85,0.9,130.83,0.0,0.0,68.82,904.92,,2023-03-17 16:00:00
2023-03-18 00:00:00,43.2,71.44,4.64,6.08,7.01,7.9,0.56,0.21,34.02,0.0,0.0,,,0.01,,20.84,89.24,0.7,124.91,0.0,0.0,65.68,894.76,,2023-03-18 00:00:00
2023-03-18 08:00:00,13.89,15.75,4.63,6.14,7.03,7.98,2.25,0.27,33.95,0.0,0.0,,,,0.01,27.86,55.84,0.83,163.89,0.0,0.0,562.13,911.45,,2023-03-18 08:00:00
2023-03-18 16:00:00,17.03,25.62,4.64,6.1,7.02,7.92,1.29,0.47,34.38,0.0,0.0,,,0.01,0.01,25.77,58.63,0.55,180.1,0.0,0.0,70.76,904.38,,2023-03-18 16:00:00
2023-03-19 00:00:00,39.68,67.92,4.67,6.14,7.04,7.94,1.14,0.32,34.1,0.0,0.0,,,0.01,0.01,21.58,83.81,0.63,146.52,0.0,0.0,50.09,896.22,,2023-03-19 00:00:00
2023-03-19 08:00:00,15.44,28.01,4.65,6.13,7.02,7.88,1.18,0.57,33.93,0.0,0.0,,,0.01,,28.76,40.3,1.09,234.12,0.0,0.0,631.88,913.21,,2023-03-19 08:00:00
2023-03-19 16:00:00,24.42,50.11,4.65,6.12,7.05,7.94,0.8,0.6,34.21,0.0,0.0,,,0.01,,27.16,44.6,0.7,243.64,0.0,0.0,52.4,907.96,,2023-03-19 16:00:00
2023-03-20 00:00:00,59.94,88.18,4.68,6.15,7.06,7.92,0.69,0.38,34.01,0.0,0.0,,,,0.01,21.37,72.52,0.56,172.16,0.0,0.0,39.59,896.78,,2023-03-20 00:00:00
2023-03-20 08:00:00,21.22,39.52,4.64,6.07,7.03,7.9,1.55,0.51,33.53,0.0,0.0,,,0.01,0.01,28.82,38.98,1.01,230.06,0.0,0.0,602.13,914.22,,2023-03-20 08:00:00
2023-03-20 16:00:00,14.42,38.24,4.65,6.14,7.04,7.92,1.21,0.72,33.86,0.0,0.0,,,0.01,0.01,26.73,37.43,0.41,200.29,0.0,0.0,56.47,907.61,,2023-03-20 16:00:00
2023-03-21 00:00:00,43.6,71.84,4.64,6.14,7.03,7.92,0.56,0.25,34.09,0.0,0.0,,,0.01,,19.75,69.26,0.41,131.68,0.0,0.0,38.93,894.62,,2023-03-21 00:00:00
2023-03-21 08:00:00,19.29,35.89,4.64,6.08,7.04,7.9,1.22,0.29,34.0,0.0,0.0,,,,,28.91,30.54,1.03,249.07,0.0,0.0,655.31,914.9,,2023-03-21 08:00:00
2023-03-21 16:00:00,42.24,64.71,4.66,6.16,7.03,7.95,1.25,0.99,33.99,0.0,0.0,,,0.01,0.01,26.02,34.53,0.65,174.44,0.0,0.0,61.46,906.15,,2023-03-21 16:00:00
2023-03-22 00:00:00,62.21,90.45,4.67,6.1,7.02,7.85,1.08,0.47,33.87,0.0,0.0,,,0.01,,20.08,64.23,0.51,119.54,0.0,0.0,28.77,895.05,,2023-03-22 00:00:00
2023-03-22 08:00:00,57.99,86.23,4.63,6.15,7.09,7.93,4.51,0.3,34.89,0.0,0.0,,,0.01,0.01,30.01,33.85,0.72,153.31,0.0,0.0,572.07,917.88,,2023-03-22 08:00:00
2023-03-22 16:00:00,68.89,97.13,4.65,6.11,7.01,7.97,2.42,0.35,34.1,0.0,0.0,,,0.01,,27.47,46.41,0.49,136.2,0.0,0.0,53.73,909.5,,2023-03-22 16:00:00
2023-03-23 00:00:00,64.94,93.18,4.66,6.09,7.05,7.95,1.67,0.24,34.95,0.0,0.0,,,,,21.85,72.67,0.5,145.8,0.0,0.0,27.08,897.8,,2023-03-23 00:00:00
2023-03-23 08:00:00,14.58,35.58,4.62,6.15,7.03,7.92,2.95,0.37,35.17,0.0,0.0,,,0.01,,29.89,41.54,0.69,232.77,0.0,0.0,530.83,915.57,,2023-03-23 08:00:00
2023-03-23 16:00:00,33.22,61.46,4.63,6.12,7.0,7.91,2.86,1.23,34.95,0.0,0.0,,,0.01,,28.36,40.61,0.76,176.01,0.0,0.0,67.8,910.7,,2023-03-23 16:00:00
2023-03-24 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-24 00:00:00
2023-03-24 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-24 08:00:00
2023-03-24 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-24 16:00:00
2023-03-25 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-25 00:00:00
2023-03-25 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-25 08:00:00
2023-03-25 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-25 16:00:00
2023-03-26 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-26 00:00:00
2023-03-26 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-26 08:00:00
2023-03-26 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-26 16:00:00
2023-03-27 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-27 00:00:00
2023-03-27 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-27 08:00:00
2023-03-27 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-27 16:00:00
2023-03-28 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-03-28 00:00:00
